Entity,Code,Year,GDP per capita growth (annual %)
Cote d'Ivoire,CIV,2002,-4.867170333862305
Cote d'Ivoire,CIV,2003,-6.718406677246094
Cote d'Ivoire,CIV,2004,1.0554769039154053
Cote d'Ivoire,CIV,2005,-1.1170120239257812
Cote d'Ivoire,CIV,2006,0.6205559968948364
Cote d'Ivoire,CIV,2007,-1.0941581726074219
Cote d'Ivoire,CIV,2008,2.461437702178955
Cote d'Ivoire,CIV,2009,1.2606351375579834
Cote d'Ivoire,CIV,2010,4.382534027099609
Cote d'Ivoire,CIV,2011,-7.601147651672363
Cote d'Ivoire,CIV,2012,5.030511856079102
Cote d'Ivoire,CIV,2013,8.050729751586914
Cote d'Ivoire,CIV,2014,6.666800022125244
Cote d'Ivoire,CIV,2015,4.524289131164551
Cote d'Ivoire,CIV,2016,4.495184421539307
Cote d'Ivoire,CIV,2017,4.658899784088135
Cote d'Ivoire,CIV,2018,4.196621417999268
Cote d'Ivoire,CIV,2019,3.557682514190674
Cote d'Ivoire,CIV,2020,-0.5993772149085999
Croatia,HRV,1996,7.439193248748779
Croatia,HRV,1997,6.6510396003723145
Croatia,HRV,1998,2.2686383724212646
Croatia,HRV,1999,-0.44727784395217896
Croatia,HRV,2000,3.915520191192627
Croatia,HRV,2001,7.0741047859191895
Croatia,HRV,2002,5.659852504730225
Croatia,HRV,2003,5.495907783508301
Croatia,HRV,2004,4.120278835296631
Croatia,HRV,2005,4.178203105926514
Croatia,HRV,2006,4.913674831390381
Croatia,HRV,2007,4.935739994049072
Croatia,HRV,2008,1.9075489044189453
Croatia,HRV,2009,-7.184268474578857
Croatia,HRV,2010,-1.0264618396759033
Croatia,HRV,2011,0.26032257080078125
Croatia,HRV,2012,-1.9765496253967285
Croatia,HRV,2013,-0.08523283898830414
Croatia,HRV,2014,0.06081484258174896
Croatia,HRV,2015,3.3740928173065186
Croatia,HRV,2016,4.258016109466553
Croatia,HRV,2017,4.663175582885742
Croatia,HRV,2018,3.8235273361206055
Croatia,HRV,2019,4.056979179382324
Croatia,HRV,2020,-7.70077657699585
Cuba,CUB,1971,6.679227828979492
Cuba,CUB,1972,3.0001583099365234
Cuba,CUB,1973,1.7051504850387573
Cuba,CUB,1974,-0.5554091930389404
Cuba,CUB,1975,8.022007942199707
Cuba,CUB,1976,4.239022254943848
Cuba,CUB,1977,7.673182964324951
Cuba,CUB,1978,5.742028713226318
Cuba,CUB,1979,0.3984273374080658
Cuba,CUB,1980,-5.415615081787109
Cuba,CUB,1981,19.09062385559082
Cuba,CUB,1982,8.464353561401367
Cuba,CUB,1983,4.978590488433838
Cuba,CUB,1984,7.388026714324951
Cuba,CUB,1985,0.9300323128700256
Cuba,CUB,1986,-0.7498148679733276
Cuba,CUB,1987,-3.3770554065704346
Cuba,CUB,1988,2.599675416946411
Cuba,CUB,1989,-0.34021636843681335
Cuba,CUB,1990,-3.8004701137542725
Cuba,CUB,1991,-11.333187103271484
Cuba,CUB,1992,-12.098219871520996
Cuba,CUB,1993,-15.295738220214844
Cuba,CUB,1994,0.2602108120918274
Cuba,CUB,1995,1.9887298345565796
Cuba,CUB,1996,7.335610389709473
Cuba,CUB,1997,2.311629056930542
Cuba,CUB,1998,-0.2852352261543274
Cuba,CUB,1999,5.748401641845703
Cuba,CUB,2000,5.517333030700684
Cuba,CUB,2001,2.8314919471740723
Cuba,CUB,2002,1.1079678535461426
Cuba,CUB,2003,3.519874095916748
Cuba,CUB,2004,5.571376323699951
Cuba,CUB,2005,11.09089469909668
Cuba,CUB,2006,12.069296836853027
Cuba,CUB,2007,7.358653545379639
Cuba,CUB,2008,4.247861385345459
Cuba,CUB,2009,1.5440571308135986
Cuba,CUB,2010,2.39836049079895
Cuba,CUB,2011,2.703145980834961
Cuba,CUB,2012,2.8278427124023438
Cuba,CUB,2013,2.5143816471099854
Cuba,CUB,2014,0.8314222693443298
Cuba,CUB,2015,4.273361682891846
Cuba,CUB,2016,0.4221515953540802
Cuba,CUB,2017,1.7718206644058228
Cuba,CUB,2018,2.258481502532959
Cuba,CUB,2019,-0.12377303838729858
Cuba,CUB,2020,-10.894343376159668
Curacao,CUW,2001,3.007946729660034
Curacao,CUW,2002,0.27429327368736267
Curacao,CUW,2003,-1.7586835622787476
Curacao,CUW,2004,-1.5053393840789795
Curacao,CUW,2005,-1.8584390878677368
Curacao,CUW,2006,-0.9409621953964233
Curacao,CUW,2007,0.4661729335784912
Curacao,CUW,2008,0.9103438258171082
Curacao,CUW,2009,-1.1768977642059326
Curacao,CUW,2010,-1.176269292831421
Curacao,CUW,2011,-0.8068849444389343
Curacao,CUW,2012,-0.9642640948295593
Curacao,CUW,2013,-1.9124319553375244
Curacao,CUW,2014,-2.46219539642334
Curacao,CUW,2015,-1.0358840227127075
Curacao,CUW,2016,-2.030879020690918
Curacao,CUW,2017,-2.05324125289917
Curacao,CUW,2018,-1.6509768962860107
Curacao,CUW,2019,-2.237297773361206
Curacao,CUW,2020,-17.086580276489258
Cyprus,CYP,1976,21.244873046875
Cyprus,CYP,1977,16.347976684570312
Cyprus,CYP,1978,7.378347396850586
Cyprus,CYP,1979,9.054349899291992
Cyprus,CYP,1980,4.610640048980713
Cyprus,CYP,1981,0.8288261890411377
Cyprus,CYP,1982,4.774511337280273
Cyprus,CYP,1983,4.7150444984436035
Cyprus,CYP,1984,7.357755184173584
Cyprus,CYP,1985,3.615236520767212
Cyprus,CYP,1986,2.521406412124634
Cyprus,CYP,1987,5.907273292541504
Cyprus,CYP,1988,7.500785827636719
Cyprus,CYP,1989,6.419510841369629
Cyprus,CYP,1990,5.139969348907471
Cyprus,CYP,1991,-1.8347430229187012
Cyprus,CYP,1992,6.527834892272949
Cyprus,CYP,1993,-1.7026275396347046
Cyprus,CYP,1994,3.732201099395752
Cyprus,CYP,1995,6.415539264678955
Cyprus,CYP,1996,-0.35238561034202576
Cyprus,CYP,1997,1.196224570274353
Cyprus,CYP,1998,4.81774377822876
Cyprus,CYP,1999,3.8296005725860596
Cyprus,CYP,2000,4.844161033630371
Cyprus,CYP,2001,2.838122606277466
Cyprus,CYP,2002,2.541067600250244
Cyprus,CYP,2003,1.3836179971694946
Cyprus,CYP,2004,3.6308112144470215
Cyprus,CYP,2005,3.3537652492523193
Cyprus,CYP,2006,2.9812986850738525
Cyprus,CYP,2007,2.8841075897216797
Cyprus,CYP,2008,1.0765652656555176
Cyprus,CYP,2009,-4.610653877258301
Cyprus,CYP,2010,-0.6186724305152893
Cyprus,CYP,2011,-2.127828598022461
Cyprus,CYP,2012,-4.906834602355957
Cyprus,CYP,2013,-6.335597991943359
Cyprus,CYP,2014,-0.7428151369094849
Cyprus,CYP,2015,3.9733774662017822
Cyprus,CYP,2016,5.967386245727539
Cyprus,CYP,2017,4.8724870681762695
Cyprus,CYP,2018,4.411386013031006
Cyprus,CYP,2019,3.864532709121704
Cyprus,CYP,2020,-6.516627311706543
Czechia,CZE,1991,-11.402505874633789
Czechia,CZE,1992,-0.6082136631011963
Czechia,CZE,1993,-0.04205308109521866
Czechia,CZE,1994,2.872143507003784
Czechia,CZE,1995,6.566133499145508
Czechia,CZE,1996,4.3868327140808105
Czechia,CZE,1997,-0.4110690653324127
Czechia,CZE,1998,-0.262114942073822
Czechia,CZE,1999,1.4877921342849731
Czechia,CZE,2000,4.293071269989014
Czechia,CZE,2001,3.4308576583862305
Czechia,CZE,2002,1.7659742832183838
Czechia,CZE,2003,3.6133389472961426
Czechia,CZE,2004,4.782365798950195
Czechia,CZE,2005,6.454261779785156
Czechia,CZE,2006,6.478203773498535
Czechia,CZE,2007,4.956085205078125
Czechia,CZE,2008,1.838240146636963
Czechia,CZE,2009,-5.198981761932373
Czechia,CZE,2010,2.136880397796631
Czechia,CZE,2011,1.550189733505249
Czechia,CZE,2012,-0.9237344264984131
Czechia,CZE,2013,-0.0790528953075409
Czechia,CZE,2014,2.1545004844665527
Czechia,CZE,2015,5.181402683258057
Czechia,CZE,2016,2.34055233001709
Czechia,CZE,2017,4.889721870422363
Czechia,CZE,2018,2.8541080951690674
Czechia,CZE,2019,2.6245574951171875
Czechia,CZE,2020,-6.026656627655029
Democratic Republic of Congo,COD,1961,-13.071548461914062
Democratic Republic of Congo,COD,1962,18.15211296081543
Democratic Republic of Congo,COD,1963,2.5255086421966553
Democratic Republic of Congo,COD,1964,-4.991220474243164
Democratic Republic of Congo,COD,1965,-1.712515115737915
Democratic Republic of Congo,COD,1966,3.833399534225464
Democratic Republic of Congo,COD,1967,-3.768733263015747
Democratic Republic of Congo,COD,1968,1.3801307678222656
Democratic Republic of Congo,COD,1969,6.261623382568359
Democratic Republic of Congo,COD,1970,-2.992861747741699
Democratic Republic of Congo,COD,1971,3.154226779937744
Democratic Republic of Congo,COD,1972,-2.4914040565490723
Democratic Republic of Congo,COD,1973,5.3000993728637695
Democratic Republic of Congo,COD,1974,0.3920590877532959
Democratic Republic of Congo,COD,1975,-7.559834957122803
Democratic Republic of Congo,COD,1976,-7.9490556716918945
Democratic Republic of Congo,COD,1977,-2.1007373332977295
Democratic Republic of Congo,COD,1978,-8.027791023254395
Democratic Republic of Congo,COD,1979,-2.33746075630188
Democratic Republic of Congo,COD,1980,-0.5008302330970764
Democratic Republic of Congo,COD,1981,-0.22873830795288086
Democratic Republic of Congo,COD,1982,-2.888887882232666
Democratic Republic of Congo,COD,1983,-1.0395734310150146
Democratic Republic of Congo,COD,1984,2.946716070175171
Democratic Republic of Congo,COD,1985,-2.092693567276001
Democratic Republic of Congo,COD,1986,1.9779276847839355
Democratic Republic of Congo,COD,1987,-0.07559512555599213
Democratic Republic of Congo,COD,1988,-2.363401412963867
Democratic Republic of Congo,COD,1989,-4.278343677520752
Democratic Republic of Congo,COD,1990,-9.665213584899902
Democratic Republic of Congo,COD,1991,-11.726871490478516
Democratic Republic of Congo,COD,1992,-13.917760848999023
Democratic Republic of Congo,COD,1993,-16.77264404296875
Democratic Republic of Congo,COD,1994,-7.331022262573242
Democratic Republic of Congo,COD,1995,-2.50502610206604
Democratic Republic of Congo,COD,1996,-3.757016897201538
Democratic Republic of Congo,COD,1997,-7.921215057373047
Democratic Republic of Congo,COD,1998,-3.8675570487976074
Democratic Republic of Congo,COD,1999,-6.500062942504883
Democratic Republic of Congo,COD,2000,-9.255088806152344
Democratic Republic of Congo,COD,2001,-4.77406120300293
Democratic Republic of Congo,COD,2002,-0.031233234331011772
Democratic Republic of Congo,COD,2003,2.387605667114258
Democratic Republic of Congo,COD,2004,3.4332032203674316
Democratic Republic of Congo,COD,2005,2.808807611465454
Democratic Republic of Congo,COD,2006,1.9848586320877075
Democratic Republic of Congo,COD,2007,2.8498616218566895
Democratic Republic of Congo,COD,2008,2.7838494777679443
Democratic Republic of Congo,COD,2009,-0.5005698204040527
Democratic Republic of Congo,COD,2010,3.5988385677337646
Democratic Republic of Congo,COD,2011,3.3664135932922363
Democratic Republic of Congo,COD,2012,3.571784019470215
Democratic Republic of Congo,COD,2013,4.92756986618042
Democratic Republic of Congo,COD,2014,5.8958845138549805
Democratic Republic of Congo,COD,2015,3.4425981044769287
Democratic Republic of Congo,COD,2016,-0.907723605632782
Democratic Republic of Congo,COD,2017,0.4014737010002136
Democratic Republic of Congo,COD,2018,2.461092710494995
Democratic Republic of Congo,COD,2019,1.1101595163345337
Democratic Republic of Congo,COD,2020,-1.4120510816574097
Denmark,DNK,1961,5.6387434005737305
Denmark,DNK,1962,4.847446918487549
Denmark,DNK,1963,-0.15261004865169525
Denmark,DNK,1964,8.400118827819824
Denmark,DNK,1965,3.743684768676758
Denmark,DNK,1966,1.9191980361938477
Denmark,DNK,1967,4.7016191482543945
Denmark,DNK,1968,4.912387847900391
Denmark,DNK,1969,5.921885013580322
Denmark,DNK,1970,0.8362811207771301
Denmark,DNK,1971,2.2916994094848633
Denmark,DNK,1972,3.3366150856018066
Denmark,DNK,1973,3.4656143188476562
Denmark,DNK,1974,-1.5816924571990967
Denmark,DNK,1975,-1.7403056621551514
Denmark,DNK,1976,5.658698081970215
Denmark,DNK,1977,1.5535141229629517
Denmark,DNK,1978,1.9092901945114136
Denmark,DNK,1979,3.614290475845337
Denmark,DNK,1980,-0.6039291024208069
Denmark,DNK,1981,-0.637904167175293
Denmark,DNK,1982,3.760789394378662
Denmark,DNK,1983,2.6665449142456055
Denmark,DNK,1984,4.2207112312316895
Denmark,DNK,1985,3.961610794067383
Denmark,DNK,1986,4.763986110687256
Denmark,DNK,1987,0.1273602992296219
Denmark,DNK,1988,-0.0621761791408062
Denmark,DNK,1989,0.5848308205604553
Denmark,DNK,1990,1.3105251789093018
Denmark,DNK,1991,1.1308401823043823
Denmark,DNK,1992,1.6204208135604858
Denmark,DNK,1993,-0.3219599425792694
Denmark,DNK,1994,4.977347373962402
Denmark,DNK,1995,2.492248058319092
Denmark,DNK,1996,2.3194057941436768
Denmark,DNK,1997,2.8326644897460938
Denmark,DNK,1998,1.8476139307022095
Denmark,DNK,1999,2.6079442501068115
Denmark,DNK,2000,3.4006845951080322
Denmark,DNK,2001,0.4625343084335327
Denmark,DNK,2002,0.14588072896003723
Denmark,DNK,2003,0.11735817044973373
Denmark,DNK,2004,2.4032340049743652
Denmark,DNK,2005,2.055110454559326
Denmark,DNK,2006,3.572063446044922
Denmark,DNK,2007,0.4627314805984497
Denmark,DNK,2008,-1.0948420763015747
Denmark,DNK,2009,-5.414013862609863
Denmark,DNK,2010,1.41948664188385
Denmark,DNK,2011,0.920393705368042
Denmark,DNK,2012,-0.14991608262062073
Denmark,DNK,2013,0.5134244561195374
Denmark,DNK,2014,1.105433464050293
Denmark,DNK,2015,1.6221662759780884
Denmark,DNK,2016,2.443368911743164
Denmark,DNK,2017,2.1623551845550537
Denmark,DNK,2018,1.485085129737854
Denmark,DNK,2019,1.7496141195297241
Denmark,DNK,2020,-2.3473360538482666
Djibouti,DJI,2014,5.2256550788879395
Djibouti,DJI,2015,5.894351959228516
Djibouti,DJI,2016,4.91715145111084
Djibouti,DJI,2017,3.7303378582000732
Djibouti,DJI,2018,6.731900691986084
Djibouti,DJI,2019,6.150547504425049
Djibouti,DJI,2020,-0.9693517684936523
Dominica,DMA,1978,9.290209770202637
Dominica,DMA,1979,-19.099889755249023
Dominica,DMA,1980,12.84425163269043
Dominica,DMA,1981,10.835217475891113
Dominica,DMA,1982,4.54690408706665
Dominica,DMA,1983,3.2833163738250732
Dominica,DMA,1984,5.096864223480225
Dominica,DMA,1985,2.3062033653259277
Dominica,DMA,1986,8.071296691894531
Dominica,DMA,1987,7.3271026611328125
Dominica,DMA,1988,8.77045726776123
Dominica,DMA,1989,0.5003929138183594
Dominica,DMA,1990,5.867067813873291
Dominica,DMA,1991,1.4125680923461914
Dominica,DMA,1992,1.784999132156372
Dominica,DMA,1993,1.7690293788909912
Dominica,DMA,1994,-0.28374093770980835
Dominica,DMA,1995,2.942473888397217
Dominica,DMA,1996,3.3542118072509766
Dominica,DMA,1997,2.6792430877685547
Dominica,DMA,1998,4.378983974456787
Dominica,DMA,1999,0.8642711639404297
Dominica,DMA,2000,2.6017634868621826
Dominica,DMA,2001,-0.09396715462207794
Dominica,DMA,2002,-3.0631372928619385
Dominica,DMA,2003,5.955651760101318
Dominica,DMA,2004,2.6334335803985596
Dominica,DMA,2005,0.38062024116516113
Dominica,DMA,2006,4.455221652984619
Dominica,DMA,2007,6.234296798706055
Dominica,DMA,2008,7.072661399841309
Dominica,DMA,2009,-1.1960949897766113
Dominica,DMA,2010,0.6314432621002197
Dominica,DMA,2011,-0.27279728651046753
Dominica,DMA,2012,-1.117566704750061
Dominica,DMA,2013,-1.090550184249878
Dominica,DMA,2014,4.342164039611816
Dominica,DMA,2015,-2.8059518337249756
Dominica,DMA,2016,2.366647481918335
Dominica,DMA,2017,-6.99897575378418
Dominica,DMA,2018,1.9774140119552612
Dominica,DMA,2019,7.298748016357422
Dominica,DMA,2020,-16.8169002532959
Dominican Republic,DOM,1961,-5.526951313018799
Dominican Republic,DOM,1962,13.233136177062988
Dominican Republic,DOM,1963,3.0751233100891113
Dominican Republic,DOM,1964,3.382913827896118
Dominican Republic,DOM,1965,-15.204696655273438
Dominican Republic,DOM,1966,10.001742362976074
Dominican Republic,DOM,1967,0.23746460676193237
Dominican Republic,DOM,1968,-2.698268413543701
Dominican Republic,DOM,1969,7.7073588371276855
Dominican Republic,DOM,1970,14.900498390197754
Dominican Republic,DOM,1971,7.816943168640137
Dominican Republic,DOM,1972,7.416667938232422
Dominican Republic,DOM,1973,9.914246559143066
Dominican Republic,DOM,1974,3.259422540664673
Dominican Republic,DOM,1975,2.526020050048828
Dominican Republic,DOM,1976,4.075277805328369
Dominican Republic,DOM,1977,2.4243812561035156
Dominican Republic,DOM,1978,-0.2950136065483093
Dominican Republic,DOM,1979,2.0948586463928223
Dominican Republic,DOM,1980,5.510801315307617
Dominican Republic,DOM,1981,1.9615318775177002
Dominican Republic,DOM,1982,-0.5115626454353333
Dominican Republic,DOM,1983,2.4021506309509277
Dominican Republic,DOM,1984,-0.8595989942550659
Dominican Republic,DOM,1985,-4.128300666809082
Dominican Republic,DOM,1986,1.4390205144882202
Dominican Republic,DOM,1987,7.941782474517822
Dominican Republic,DOM,1988,0.16881951689720154
Dominican Republic,DOM,1989,2.3948585987091064
Dominican Republic,DOM,1990,-7.251709938049316
Dominican Republic,DOM,1991,-0.9569186568260193
Dominican Republic,DOM,1992,9.15025806427002
Dominican Republic,DOM,1993,5.399349212646484
Dominican Republic,DOM,1994,0.7677918672561646
Dominican Republic,DOM,1995,3.853569984436035
Dominican Republic,DOM,1996,4.198456764221191
Dominican Republic,DOM,1997,7.112255096435547
Dominican Republic,DOM,1998,5.025374412536621
Dominican Republic,DOM,1999,4.303818702697754
Dominican Republic,DOM,2000,3.079984426498413
Dominican Republic,DOM,2001,0.9428446292877197
Dominican Republic,DOM,2002,2.9815666675567627
Dominican Republic,DOM,2003,-2.7429018020629883
Dominican Republic,DOM,2004,1.1514700651168823
Dominican Republic,DOM,2005,7.950896263122559
Dominican Republic,DOM,2006,7.736423015594482
Dominican Republic,DOM,2007,6.033693313598633
Dominican Republic,DOM,2008,1.9085057973861694
Dominican Republic,DOM,2009,-0.30458077788352966
Dominican Republic,DOM,2010,7.016783237457275
Dominican Republic,DOM,2011,1.892213225364685
Dominican Republic,DOM,2012,1.5000052452087402
Dominican Republic,DOM,2013,3.6508188247680664
Dominican Republic,DOM,2014,5.818789482116699
Dominican Republic,DOM,2015,5.715518951416016
Dominican Republic,DOM,2016,5.468635082244873
Dominican Republic,DOM,2017,3.518071174621582
Dominican Republic,DOM,2018,5.834537506103516
Dominican Republic,DOM,2019,3.958404064178467
Dominican Republic,DOM,2020,-7.6570611000061035
East Asia and Pacific,,1961,3.579209804534912
East Asia and Pacific,,1962,4.04971170425415
East Asia and Pacific,,1963,5.24228572845459
East Asia and Pacific,,1964,8.02434253692627
East Asia and Pacific,,1965,4.499606132507324
East Asia and Pacific,,1966,5.888576030731201
East Asia and Pacific,,1967,5.121552467346191
East Asia and Pacific,,1968,6.845757961273193
East Asia and Pacific,,1969,8.678792953491211
East Asia and Pacific,,1970,2.736753225326538
East Asia and Pacific,,1971,2.553365468978882
East Asia and Pacific,,1972,4.710018157958984
East Asia and Pacific,,1973,5.26357364654541
East Asia and Pacific,,1974,-1.22452712059021
East Asia and Pacific,,1975,1.772786259651184
East Asia and Pacific,,1976,2.4994328022003174
East Asia and Pacific,,1977,3.8252828121185303
East Asia and Pacific,,1978,4.196160793304443
East Asia and Pacific,,1979,4.323808670043945
East Asia and Pacific,,1980,2.2706406116485596
East Asia and Pacific,,1981,3.0890064239501953
East Asia and Pacific,,1982,2.49658465385437
East Asia and Pacific,,1983,2.7081618309020996
East Asia and Pacific,,1984,4.646734237670898
East Asia and Pacific,,1985,4.166834354400635
East Asia and Pacific,,1986,3.314901113510132
East Asia and Pacific,,1987,4.586416244506836
East Asia and Pacific,,1988,5.956588268280029
East Asia and Pacific,,1989,3.47867488861084
East Asia and Pacific,,1990,3.5426228046417236
East Asia and Pacific,,1991,3.31693172454834
East Asia and Pacific,,1992,2.8448939323425293
East Asia and Pacific,,1993,2.8744091987609863
East Asia and Pacific,,1994,3.9108214378356934
East Asia and Pacific,,1995,4.418500900268555
East Asia and Pacific,,1996,4.3993000984191895
East Asia and Pacific,,1997,2.8899405002593994
East Asia and Pacific,,1998,-0.630935549736023
East Asia and Pacific,,1999,2.711542844772339
East Asia and Pacific,,2000,4.413756847381592
East Asia and Pacific,,2001,2.3866515159606934
East Asia and Pacific,,2002,3.5128731727600098
East Asia and Pacific,,2003,4.1240434646606445
East Asia and Pacific,,2004,5.070838451385498
East Asia and Pacific,,2005,5.120082855224609
East Asia and Pacific,,2006,5.681893348693848
East Asia and Pacific,,2007,6.723214149475098
East Asia and Pacific,,2008,3.652496576309204
East Asia and Pacific,,2009,1.8575053215026855
East Asia and Pacific,,2010,6.890586853027344
East Asia and Pacific,,2011,4.7279558181762695
East Asia and Pacific,,2012,4.347471714019775
East Asia and Pacific,,2013,4.423467636108398
East Asia and Pacific,,2014,3.960791826248169
East Asia and Pacific,,2015,3.959139823913574
East Asia and Pacific,,2016,3.92742919921875
East Asia and Pacific,,2017,4.31112813949585
East Asia and Pacific,,2018,4.091141700744629
East Asia and Pacific,,2019,3.508146286010742
East Asia and Pacific,,2020,-0.5629801154136658
Ecuador,ECU,1961,2.1890037059783936
Ecuador,ECU,1962,1.9735445976257324
Ecuador,ECU,1963,-0.7778891921043396
Ecuador,ECU,1964,4.352837085723877
Ecuador,ECU,1965,0.31837886571884155
Ecuador,ECU,1966,-3.208632707595825
Ecuador,ECU,1967,1.599300742149353
Ecuador,ECU,1968,-1.0354443788528442
Ecuador,ECU,1969,1.6526440382003784
Ecuador,ECU,1970,3.807945966720581
Ecuador,ECU,1971,3.2633605003356934
Ecuador,ECU,1972,2.0455658435821533
Ecuador,ECU,1973,10.755800247192383
Ecuador,ECU,1974,8.1283540725708
Ecuador,ECU,1975,7.940793514251709
Ecuador,ECU,1976,4.506539821624756
Ecuador,ECU,1977,-1.0911346673965454
Ecuador,ECU,1978,2.937497854232788
Ecuador,ECU,1979,1.0458775758743286
Ecuador,ECU,1980,1.0461981296539307
Ecuador,ECU,1981,2.927079916000366
Ecuador,ECU,1982,-1.9186294078826904
Ecuador,ECU,1983,-2.8236300945281982
Ecuador,ECU,1984,0.08537561446428299
Ecuador,ECU,1985,1.3826606273651123
Ecuador,ECU,1986,0.9442004561424255
Ecuador,ECU,1987,-2.666961193084717
Ecuador,ECU,1988,3.3590800762176514
Ecuador,ECU,1989,-1.3828699588775635
Ecuador,ECU,1990,1.2572778463363647
Ecuador,ECU,1991,1.8858890533447266
Ecuador,ECU,1992,-0.20748460292816162
Ecuador,ECU,1993,-0.3090497553348541
Ecuador,ECU,1994,1.9649128913879395
Ecuador,ECU,1995,0.04591488465666771
Ecuador,ECU,1996,-0.4237208962440491
Ecuador,ECU,1997,2.1604840755462646
Ecuador,ECU,1998,1.1756073236465454
Ecuador,ECU,1999,-6.604921817779541
Ecuador,ECU,2000,-0.8135782480239868
Ecuador,ECU,2001,2.1347055435180664
Ecuador,ECU,2002,2.2846317291259766
Ecuador,ECU,2003,0.9848212599754333
Ecuador,ECU,2004,6.4066643714904785
Ecuador,ECU,2005,3.543928861618042
Ecuador,ECU,2006,2.6692819595336914
Ecuador,ECU,2007,0.49476534128189087
Ecuador,ECU,2008,4.607021331787109
Ecuador,ECU,2009,-1.0581014156341553
Ecuador,ECU,2010,1.8928651809692383
Ecuador,ECU,2011,6.2210164070129395
Ecuador,ECU,2012,4.070286750793457
Ecuador,ECU,2013,3.3872671127319336
Ecuador,ECU,2014,2.1989731788635254
Ecuador,ECU,2015,-1.5076342821121216
Ecuador,ECU,2016,-2.8980188369750977
Ecuador,ECU,2017,0.5739131569862366
Ecuador,ECU,2018,-0.48342907428741455
Ecuador,ECU,2019,-1.6532496213912964
Ecuador,ECU,2020,-9.158744812011719
Egypt,EGY,1961,2.3430545330047607
Egypt,EGY,1962,1.1190546751022339
Egypt,EGY,1963,7.612203121185303
Egypt,EGY,1964,8.598129272460938
Egypt,EGY,1965,2.1969971656799316
Egypt,EGY,1966,2.3407697677612305
Egypt,EGY,1967,-1.7698867321014404
Egypt,EGY,1968,-4.076496124267578
Egypt,EGY,1969,2.7140750885009766
Egypt,EGY,1970,3.118025302886963
Egypt,EGY,1971,1.705635666847229
Egypt,EGY,1972,0.7984285950660706
Egypt,EGY,1973,1.2797356843948364
Egypt,EGY,1974,-0.6269161105155945
Egypt,EGY,1975,6.562527656555176
Egypt,EGY,1976,10.769439697265625
Egypt,EGY,1977,6.55198335647583
Egypt,EGY,1978,6.138734817504883
Egypt,EGY,1979,2.094735860824585
Egypt,EGY,1980,7.365427017211914
Egypt,EGY,1981,4.710663318634033
Egypt,EGY,1982,7.157803535461426
Egypt,EGY,1983,2.420307159423828
Egypt,EGY,1984,6.907989025115967
Egypt,EGY,1985,3.0208327770233154
Egypt,EGY,1986,1.9632657766342163
Egypt,EGY,1987,1.0581060647964478
Egypt,EGY,1988,2.6814727783203125
Egypt,EGY,1989,2.260082960128784
Egypt,EGY,1990,3.133711338043213
Egypt,EGY,1991,-1.1464329957962036
Egypt,EGY,1992,2.2606637477874756
Egypt,EGY,1993,0.8148833513259888
Egypt,EGY,1994,1.905226707458496
Egypt,EGY,1995,2.5638108253479004
Egypt,EGY,1996,2.89626145362854
Egypt,EGY,1997,3.39422607421875
Egypt,EGY,1998,3.4895284175872803
Egypt,EGY,1999,3.987316370010376
Egypt,EGY,2000,4.336347579956055
Egypt,EGY,2001,1.5854966640472412
Egypt,EGY,2002,0.48179274797439575
Egypt,EGY,2003,1.293196439743042
Egypt,EGY,2004,2.2031543254852295
Egypt,EGY,2005,2.602210760116577
Egypt,EGY,2006,4.967392921447754
Egypt,EGY,2007,5.228311538696289
Egypt,EGY,2008,5.267154693603516
Egypt,EGY,2009,2.740086793899536
Egypt,EGY,2010,3.0808420181274414
Egypt,EGY,2011,-0.3639276325702667
Egypt,EGY,2012,-0.012958453968167305
Egypt,EGY,2013,-0.10597098618745804
Egypt,EGY,2014,0.6168513298034668
Egypt,EGY,2015,2.093735694885254
Egypt,EGY,2016,2.1320152282714844
Egypt,EGY,2017,2.0255799293518066
Egypt,EGY,2018,3.19442081451416
Egypt,EGY,2019,3.49204683303833
Egypt,EGY,2020,1.5998486280441284
El Salvador,SLV,1966,4.147180557250977
El Salvador,SLV,1967,2.5287153720855713
El Salvador,SLV,1968,0.44229933619499207
El Salvador,SLV,1969,0.730790913105011
El Salvador,SLV,1970,0.2793552577495575
El Salvador,SLV,1971,1.1862502098083496
El Salvador,SLV,1972,3.4490301609039307
El Salvador,SLV,1973,2.296839475631714
El Salvador,SLV,1974,2.845921039581299
El Salvador,SLV,1975,0.5841315388679504
El Salvador,SLV,1976,2.7536630630493164
El Salvador,SLV,1977,4.541728496551514
El Salvador,SLV,1978,3.223581075668335
El Salvador,SLV,1979,-5.974004745483398
El Salvador,SLV,1980,-17.303543090820312
El Salvador,SLV,1981,-7.240854263305664
El Salvador,SLV,1982,-7.710603713989258
El Salvador,SLV,1983,0.10879577696323395
El Salvador,SLV,1984,-0.03996489197015762
El Salvador,SLV,1985,-0.7259435653686523
El Salvador,SLV,1986,-1.1179845333099365
El Salvador,SLV,1987,1.189437747001648
El Salvador,SLV,1988,0.5734197497367859
El Salvador,SLV,1989,-0.3431754410266876
El Salvador,SLV,1990,3.4510750770568848
El Salvador,SLV,1991,0.12398511916399002
El Salvador,SLV,1992,5.557079792022705
El Salvador,SLV,1993,4.3891987800598145
El Salvador,SLV,1994,3.3473827838897705
El Salvador,SLV,1995,3.493223190307617
